,Unnamed: 0,userID,movieID,rating,time
25161,25161,177,260,5,977098416
25162,25162,177,337,5,977098532
25163,25163,177,3702,5,977098815
25165,25165,177,2762,5,977100115
25166,25166,177,2858,5,977100352
25168,25168,177,1204,5,977099741
25169,25169,177,1210,5,977098466
25171,25171,177,541,4,977098665
25172,25172,177,1148,5,977098485
25173,25173,177,1077,4,977099054
25174,25174,177,480,4,977099262
25175,25175,177,1230,4,977098532
25176,25176,177,1097,4,977100421
25178,25178,178,2987,5,977099192
25180,25180,178,588,4,977108962
25181,25181,178,3873,5,977109221
25183,25183,178,1193,4,977098352
25184,25184,178,1196,4,977098757
25186,25186,178,1198,4,977098757
25187,25187,178,594,4,977108862
25188,25188,178,3952,5,977098634
25193,25193,178,1276,5,977109305
25194,25194,178,2150,5,977098965
25195,25195,178,3028,4,977109305
25196,25196,178,2080,5,977108862
25197,25197,178,2083,4,977109045
25200,25200,178,900,5,977108897
25201,25201,178,1293,5,977099044
25202,25202,178,2096,4,977108962
25203,25203,178,909,4,977109305
25205,25205,178,2312,5,977098788
25206,25206,178,1370,4,977098497
25207,25207,178,911,4,977109305
25209,25209,178,912,4,977098393
25210,25210,178,1373,4,977108225
25211,25211,178,1374,4,977099247
25212,25212,178,914,5,977108817
25214,25214,178,1376,5,977099268
25215,25215,178,919,4,977108817
25217,25217,178,783,4,977109097
25218,25218,178,3061,4,977108862
25219,25219,178,2405,4,977107936
25220,25220,178,2407,4,977099109
25223,25223,178,938,5,977108962
25224,25224,178,3144,4,977109382
25226,25226,178,3076,5,977109334
25228,25228,178,899,4,977108817
25229,25229,178,2463,4,977099247
25231,25231,178,2615,4,977107936
25235,25235,178,1688,4,977109097
25237,25237,178,2565,4,977108817
25238,25238,178,1926,4,977098393
25241,25241,178,3467,4,977109204
25242,25242,178,2739,5,977098788
25243,25243,178,3397,5,977098497
25244,25244,178,3398,4,977099167
25245,25245,178,3545,4,977108817
25246,25246,178,2745,4,977099167
25247,25247,178,3549,5,977108962
25248,25248,178,1947,4,977108862
25249,25249,178,260,5,977098416
25250,25250,178,11,5,977108759
25251,25251,178,1010,4,977109334
25252,25252,178,1951,4,977108923
25253,25253,178,1956,4,977098861
25254,25254,178,1959,4,977108013
25255,25255,178,3707,4,977108077
25257,25257,178,1028,5,977108862
25258,25258,178,1029,5,977108923
25260,25260,178,1101,4,977099321
25261,25261,178,1035,5,977108817
25262,25262,178,364,5,977108897
25263,25263,178,48,4,977109045
25265,25265,178,1124,4,977099028
25268,25268,178,2797,4,977099167
25269,25269,178,1201,4,977109204
25270,25270,178,2941,4,977109012
25271,25271,178,2942,4,977108013
25272,25272,178,3675,4,977109045
25273,25273,178,2011,4,977107853
25274,25274,178,1210,4,977098861
25275,25275,178,2951,4,977109204
25276,25276,178,3681,4,977109427
25277,25277,178,2015,4,977109382
25278,25278,178,1081,4,977109012
25279,25279,178,1083,5,977109097
25281,25281,178,1088,5,977099321
25282,25282,178,2100,4,977099291
25285,25285,178,1304,5,977109204
25287,25287,178,1307,4,977099006
25289,25289,178,1096,4,977099210
25292,25292,178,2985,4,977107936
25296,25296,179,1185,5,977092279
25297,25297,179,1259,4,977092257
25300,25300,179,1196,4,977092117
25302,25302,179,593,5,977092163
25305,25305,179,1270,4,977092137
25308,25308,179,1288,4,977092234
25314,25314,179,2248,4,977092279
25323,25323,179,2194,4,977092327
25326,25326,179,3169,4,977092327
25327,25327,179,3098,4,977092279
25336,25336,179,2474,4,977092407
25337,25337,179,3360,4,977092307
25342,25342,179,2571,4,977092755
25346,25346,179,3526,4,977092328
25350,25350,179,2804,4,977092257
25357,25357,179,2820,4,977092163
25359,25359,179,1957,4,977092279
25360,25360,179,29,4,977092755
25374,25374,179,3591,4,977092440
25378,25378,179,1200,4,977092603
25384,25384,179,541,5,977092603
25385,25385,179,2021,4,977092681
25387,25387,179,1222,4,977092279
25392,25392,179,1302,4,977092327
25394,25394,179,1090,4,977092291
25397,25397,179,1240,4,977092603
25399,25399,179,1242,4,977092279
25401,25401,179,1246,4,977092389
25403,25403,180,2997,4,977090177
25406,25406,180,2203,4,977089658
25409,25409,180,1193,5,977089623
25410,25410,180,593,4,977090298
25411,25411,180,3019,4,977089928
25412,25412,180,2076,5,977090013
25413,25413,180,3897,4,977090567
25414,25414,180,1358,4,977090393
25415,25415,180,3102,4,977089604
25416,25416,180,1361,4,977090142
25420,25420,180,3068,4,977089820
25422,25422,180,1617,5,977090270
25425,25425,180,3317,4,997601218
25428,25428,180,3189,4,997600648
25430,25430,180,3360,4,977089859
25432,25432,180,225,4,977089623
25433,25433,180,3510,4,997600509
25437,25437,180,3543,4,977089820
25439,25439,180,3481,4,997600587
25440,25440,180,34,4,977090270
25444,25444,180,296,5,977090270
25445,25445,180,1041,4,977090393
25446,25446,180,2858,5,977090211
25448,25448,180,3816,4,977089859
25449,25449,180,1132,4,977089778
25450,25450,180,608,4,977090177
25451,25451,180,3751,4,997600605
25453,25453,180,3683,5,977089778
25454,25454,180,1217,5,977089778
25455,25455,180,3831,4,997600648
25456,25456,180,1221,5,977089658
25457,25457,180,1228,5,977089859
25458,25458,180,3916,4,977090724
25459,25459,180,2970,4,977089928
25460,25460,180,1094,4,977090393
25462,25462,181,2987,4,977087590
25463,25463,181,648,4,977087838
25466,25466,181,1257,4,977089080
25467,25467,181,1258,4,977090067
25468,25468,181,1259,5,977089026
25469,25469,181,1186,4,977089661
25470,25470,181,589,4,977090526
25472,25472,181,6,4,977087763
25475,25475,181,2064,5,977089026
25477,25477,181,1265,4,977088792
25478,25478,181,1266,5,977089482
25480,25480,181,1196,5,977088128
25481,25481,181,663,4,977088873
25482,25482,181,590,4,977089482
25483,25483,181,1197,5,977088128
25485,25485,181,1198,5,977088128
25486,25486,181,592,5,977088176
25487,25487,181,593,4,977090440
25489,25489,181,3019,4,977089661
25491,25491,181,1270,5,977089010
25492,25492,181,1272,4,977089842
25493,25493,181,678,4,977090650
25495,25495,181,1352,4,977088606
25499,25499,181,2302,4,977088971
25500,25500,181,2231,4,977088571
25502,25502,181,3039,4,977089151
25503,25503,181,1291,4,977088155
25505,25505,181,2167,4,977087781
25506,25506,181,1294,4,977089842
25508,25508,181,3040,5,977089927
25510,25510,181,2313,4,977089605
25514,25514,181,1517,4,977088873
25515,25515,181,2174,4,977089046
25516,25516,181,2248,4,977089010
25519,25519,181,778,5,977087211
25522,25522,181,2329,5,977090747
25523,25523,181,1527,4,977087712
25525,25525,181,785,4,977087468
25528,25528,181,2402,4,977088296
25529,25529,181,2403,4,977088243
25532,25532,181,2405,4,977088243
25533,25533,181,2406,4,977088198
25535,25535,181,2261,4,977089204
25537,25537,181,1608,4,977087893
25538,25538,181,2193,4,977088214
25539,25539,181,2194,4,977088155
25540,25540,181,2268,5,977088460
25541,25541,181,1466,4,977088510
25542,25542,181,1394,5,977089010
25544,25544,181,1395,4,977089228
25545,25545,181,3210,4,977089131
25546,25546,181,2410,4,977088265
25548,25548,181,1610,4,977087682
25550,25550,181,2416,4,977089274
25551,25551,181,1617,5,977088442
25553,25553,181,2420,4,977089754
25557,25557,181,2427,4,977087712
25562,25562,181,3235,4,977089274
25563,25563,181,1704,5,977090671
25565,25565,181,3098,5,977089584
25566,25566,181,3246,5,977090726
25577,25577,181,3256,4,977087763
25581,25581,181,110,5,977087658
25584,25584,181,1729,4,977088481
25585,25585,181,1586,4,977087893
25586,25586,181,1587,4,977088265
25587,25587,181,1732,5,977088510
25589,25589,181,3266,4,977087658
25590,25590,181,3267,4,977087682
25591,25591,181,1663,4,977089131
25593,25593,181,2395,4,977087563
25594,25594,181,999,4,977088549
25595,25595,181,2542,5,977088460
25597,25597,181,2470,4,977089249
25601,25601,181,2474,4,977089730
25602,25602,181,2476,5,977088198
25603,25603,181,1674,4,977089621
25606,25606,181,3421,4,977089908
25608,25608,181,3424,5,977089046
25610,25610,181,2628,4,977087781
25612,25612,181,2700,5,977087573
25614,25614,181,3506,4,977087064
25615,25615,181,3360,4,977089584
25616,25616,181,3361,4,977089010
25618,25618,181,3363,4,977089895
25619,25619,181,1690,4,977087957
25620,25620,181,223,5,977087383
25621,25621,181,150,4,977090689
25623,25623,181,3441,5,977088265
25625,25625,181,1912,4,977087682
25627,25627,181,2716,5,977087436
25629,25629,181,2571,5,977087658
25630,25630,181,3448,4,977089184
25631,25631,181,161,4,977088353
25634,25634,181,3527,4,977088176
25635,25635,181,1923,5,977088844
25639,25639,181,170,4,977087870
25640,25640,181,318,5,977090471
25642,25642,181,2734,5,977087502
25645,25645,181,2739,4,977089730
25646,25646,181,180,4,977088970
25647,25647,181,329,4,977087801
25648,25648,181,3543,4,977087397
25649,25649,181,3617,4,977088677
25651,25651,181,266,4,977088367
25652,25652,181,3552,5,977089131
25653,25653,181,2750,4,977089046
25654,25654,181,2683,4,977087336
25655,25655,181,21,4,977087735
25656,25656,181,349,4,977087870
25657,25657,181,3703,4,977088155
25658,25658,181,3704,4,977088214
25660,25660,181,1961,5,977089605
25662,25662,181,2692,5,977087273
25664,25664,181,1968,4,977089046
25665,25665,181,353,4,977087781
25666,25666,181,31,4,977087101
25668,25668,181,32,5,977090671
25669,25669,181,356,4,977088367
25670,25670,181,36,4,977090650
25672,25672,181,1101,4,977088214
25673,25673,181,2916,4,977087712
25674,25674,181,2918,5,977089010
25675,25675,181,1036,4,977088128
25676,25676,181,3578,5,977087436
25679,25679,181,42,4,977088571
25680,25680,181,367,4,977088510
25682,25682,181,47,5,977088460
25683,25683,181,296,5,977087174
25685,25685,181,2858,4,977087319
25687,25687,181,442,4,977087923
25690,25690,181,50,5,977088442
25694,25694,181,2791,4,977089080
25696,25696,181,1127,4,977088155
25697,25697,181,2797,4,977089131
25699,25699,181,527,5,977087064
25701,25701,181,457,4,977087682
25702,25702,181,2000,4,977088155
25703,25703,181,3740,4,977088198
25705,25705,181,1200,4,977088128
25706,25706,181,2003,4,977089204
25707,25707,181,2872,5,977088176
25708,25708,181,1206,5,977087199
25709,25709,181,1061,4,977088510
25710,25710,181,1208,5,977089842
25712,25712,181,1136,5,977089873
25714,25714,181,608,5,977088442
25715,25715,181,70,5,977087893
25718,25718,181,1210,5,977088155
25719,25719,181,1213,5,977088442
25720,25720,181,1215,5,977087682
25721,25721,181,2959,5,977087188
25722,25722,181,541,5,977087236
25724,25724,181,1079,4,977089010
25725,25725,181,474,4,977087712
25726,25726,181,479,4,977087838
25728,25728,181,1220,5,977088176
25729,25729,181,1221,4,977087101
25730,25730,181,1222,5,977088155
25731,25731,181,2890,5,977088353
25732,25732,181,3693,4,977089274
25734,25734,181,2028,5,977087658
25735,25735,181,1080,5,977089873
25736,25736,181,1228,5,977089525
25738,25738,181,3698,4,977088265
25740,25740,181,480,4,977087763
25741,25741,181,555,5,977087735
25742,25742,181,1089,5,977088442
25744,25744,181,2100,4,977089131
25746,25746,181,1302,4,977089605
25748,25748,181,2109,5,977089908
25749,25749,181,1307,4,977089026
25750,25750,181,1234,4,977089873
25751,25751,181,1090,5,977089584
25753,25753,181,1093,4,977087397
25754,25754,181,1097,5,977089676
25756,25756,181,2115,4,977087251
25757,25757,181,1240,5,977088128
25759,25759,181,1242,4,977088128
25760,25760,181,1171,4,977088971
25761,25761,181,2985,4,977088198
25762,25762,181,1246,4,977089643
25763,25763,182,648,5,977084647
25766,25766,182,1,5,977085326
25767,25767,182,3948,5,977084880
25768,25768,182,1265,5,977085381
25769,25769,182,593,4,977085616
25771,25771,182,1270,4,977084788
25772,25772,182,2302,4,977085538
25773,25773,182,1500,5,977085366
25774,25774,182,3114,4,977085349
25775,25775,182,1517,5,977084919
25776,25776,182,1379,4,977085553
25780,25780,182,1610,5,977084900
25781,25781,182,3301,5,977085249
25782,25782,182,2502,4,977085503
25783,25783,182,1704,5,977084999
25784,25784,182,2436,4,977085314
25786,25786,182,104,5,977085423
25787,25787,182,3252,5,977085133
25788,25788,182,1721,4,977084579
25789,25789,182,3255,4,977085114
25790,25790,182,1580,4,977085423
25791,25791,182,110,5,977085046
25792,25792,182,1584,4,977085133
25793,25793,182,3189,4,977085219
25795,25795,182,2396,5,977085349
25797,25797,182,144,4,977084880
25798,25798,182,2700,5,977085366
25799,25799,182,3361,4,977084844
25800,25800,182,2706,5,977085439
25801,25801,182,223,5,977084768
25802,25802,182,2571,5,977085630
25805,25805,182,3450,5,977085518
25806,25806,182,3526,4,977084844
25808,25808,182,1784,5,977085029
25809,25809,182,318,5,977084999
25812,25812,182,337,4,977084999
25814,25814,182,2683,4,977084919
25815,25815,182,2762,5,977085676
25817,25817,182,356,5,977085349
25818,25818,182,34,4,977084788
25819,25819,182,39,4,977085349
25821,25821,182,3578,4,977084625
25825,25825,182,296,4,977085598
25826,25826,182,511,4,977084999
25827,25827,182,2858,5,977085647
25830,25830,182,441,5,977084861
25831,25831,182,50,5,977085598
25832,25832,182,3809,5,977085503
25833,25833,182,527,4,977084563
25836,25836,182,1060,5,977085114
25837,25837,182,1136,5,977084861
25838,25838,182,3751,5,977084542
25839,25839,182,3753,4,977084647
25842,25842,182,2028,5,977084999
25844,25844,182,1169,5,977085616
25847,25847,183,1248,5,977083324
25848,25848,183,1179,5,977083387
25849,25849,183,647,4,1019924606
25850,25850,183,2124,4,1012673977
25852,25852,183,1252,5,977083270
25853,25853,183,588,5,1019355217
25854,25854,183,2130,5,1024162762
25855,25855,183,2133,4,1019354845
25856,25856,183,1265,4,1019923121
25857,25857,183,1197,5,977083017
25858,25858,183,2141,5,1012673977
25859,25859,183,1344,5,977083387
25860,25860,183,2076,4,1024162893
25861,25861,183,2085,5,1019354690
25862,25862,183,750,5,984855938
25863,25863,183,1284,5,977083324
25864,25864,183,3101,4,1019924606
25865,25865,183,903,5,984855938
25866,25866,183,904,5,984855938
25867,25867,183,1292,5,1019923121
25869,25869,183,1367,4,1019354690
25870,25870,183,908,5,1024162762
25871,25871,183,909,5,1019355998
25872,25872,183,1299,5,984855938
25873,25873,183,2248,5,1019923121
25874,25874,183,913,5,977083270
25875,25875,183,914,4,977082955
25876,25876,183,3129,5,1001180253
25877,25877,183,2186,5,977083270
25878,25878,183,924,4,1019354690
25879,25879,183,1459,4,1019354775
25881,25881,183,926,5,1019355217
25883,25883,183,930,5,977083324
25884,25884,183,3068,5,1024162762
25886,25886,183,1395,4,1019924720
25887,25887,183,3072,5,977082955
25888,25888,183,942,5,977083387
25889,25889,183,3152,4,977083018
25891,25891,183,3083,5,1019355218
25892,25892,183,3093,5,977082955
25893,25893,183,2439,5,1019354845
25895,25895,183,1719,5,1001180253
25898,25898,183,3334,5,977083387
25899,25899,183,2463,4,1019924606
25901,25901,183,2475,5,1019354775
25902,25902,183,1678,4,1024162762
25903,25903,183,3420,4,1019354690
25905,25905,183,3359,5,1019923121
25906,25906,183,3361,5,1019923320
25907,25907,183,3435,5,977083270
25908,25908,183,3363,5,1019355554
25909,25909,183,150,4,1019355998
25911,25911,183,3451,5,977083018
25914,25914,183,3527,4,1019924720
25916,25916,183,3468,5,1024162762
25917,25917,183,11,4,1019355921
25918,25918,183,1950,5,984855939
25919,25919,183,2757,4,1019923320
25920,25920,183,412,5,1012673314
25923,25923,183,1964,4,1019923121
25925,25925,183,3712,5,994523861
25926,25926,183,2770,5,1001179859
25927,25927,183,3649,5,1012673977
25928,25928,183,3724,4,1019923320
25929,25929,183,2858,5,1012673977
25930,25930,183,50,5,1019923121
25931,25931,183,3801,5,1019355921
25932,25932,183,3730,5,984855939
25935,25935,183,1206,4,1001180317
25938,25938,183,3827,4,994524017
25939,25939,183,1214,5,1019355217
25941,25941,183,1081,4,1024162893
25942,25942,183,3911,5,994524017
25943,25943,183,2105,4,1019924833
25944,25944,183,1230,5,1019355998
25945,25945,183,2971,4,1019355218
25946,25946,183,1307,5,984855939
25947,25947,184,1179,5,1038969764
25951,25951,184,588,5,1038970406
25952,25952,184,1,5,1038970374
25954,25954,184,1266,5,1038969745
25955,25955,184,1196,5,977073155
25956,25956,184,1198,5,1012964696
25957,25957,184,594,4,1038970463
25958,25958,184,595,5,1038969764
25959,25959,184,596,5,1038970406
25960,25960,184,2140,5,1038970433
25962,25962,184,1275,4,1025998392
25963,25963,184,2078,5,1038970433
25964,25964,184,2080,5,1038970406
25965,25965,184,2081,4,1038970514
25966,25966,184,2083,4,1038969980
25967,25967,184,2085,4,1038970548
25968,25968,184,2087,4,1038970406
25969,25969,184,1287,5,1025998814
25970,25970,184,3101,5,1025998366
25971,25971,184,2090,4,1038970548
25972,25972,184,2096,4,1038970514
25973,25973,184,1375,4,1038970032
25974,25974,184,919,5,1038970374
25975,25975,184,1380,4,1038970011
25976,25976,184,923,5,1038969694
25978,25978,184,1393,5,1025998885
25979,25979,184,933,4,1038969745
25982,25982,184,2419,4,1025998329
25983,25983,184,2355,5,1038970433
25984,25984,184,2294,5,1038970548
25985,25985,184,1566,4,1038970548
25988,25988,184,1580,5,1025998458
25989,25989,184,986,5,1038970548
25990,25990,184,2463,5,1025998438
25991,25991,184,3361,5,1025998308
25992,25992,184,1907,5,1038970406
25995,25995,184,1848,5,1038970514
25996,25996,184,3527,4,1025998366
25997,25997,184,317,4,1038970011
25998,25998,184,3396,5,1038970374
26000,26000,184,262,5,1038970374
26001,26001,184,2687,5,1038970514
26002,26002,184,3635,4,1038969851
26003,26003,184,1022,5,1038970514
26004,26004,184,1961,4,977073179
26006,26006,184,1028,5,1038970514
26007,26007,184,34,5,1038970406
26010,26010,184,1032,4,1038970514
26011,26011,184,364,5,1038970433
26012,26012,184,296,5,1038969694
26013,26013,184,515,5,977073155
26016,26016,184,527,5,1012964714
26017,26017,184,2942,4,1038970188
26020,26020,184,3751,5,1038970406
26022,26022,184,2018,4,1038970406
26023,26023,184,1073,4,1038970548
26025,26025,184,1221,5,977073206
26026,26026,184,1225,5,1038969713
26027,26027,184,551,5,1038970463
26029,26029,184,1097,5,1038969745
26031,26031,185,1250,4,977066115
26037,26037,185,1356,4,977066482
26038,26038,185,1370,4,977066482
26041,26041,185,780,5,977066559
26043,26043,185,1610,4,977066540
26044,26044,185,1544,4,977066758
26045,26045,185,1479,5,977066758
26048,26048,185,3256,4,977066418
26049,26049,185,1580,4,977066540
26050,26050,185,110,5,977066418
26052,26052,185,1801,4,977066656
26053,26053,185,2393,4,977066629
26054,26054,185,2617,4,977066656
26060,26060,185,3513,4,977066073
